CodeDANE,year,Code.DANE.year,population,min_masl,Coca,Forest,Mining,Fire,Deforest,rMisery,uMisery,HFP,cases,sir
15403,2020,154032020,2730,1600,0,2.272727273,0.108225108,0.15679874,0,4.161331626,0.495049505,4.014981848,0,0
15403,2018,154032018,2999,1600,0,1.83982684,0.108225108,0.15679874,0,4.161331626,0.495049505,4.049987166,0,0
15403,2019,154032019,2831,1600,0,2.380952381,0.108225108,0.15679874,0,4.161331626,0.495049505,4.078798934,0,0
15403,2017,154032017,2343,1600,0,2.272727273,0.108225108,0.15679874,0,4.161331626,0.495049505,4.110051796,0,0
15403,2016,154032016,2435,1600,0,2.272727273,0.108225108,0.15679874,0,4.161331626,0.495049505,4.14838055,0,0
15403,2014,154032014,2619,1600,0,1.623376623,0.108225108,0.15679874,0,4.161331626,0.495049505,4.199345109,0,0
15403,2015,154032015,2523,1600,0,2.164502165,0.108225108,0.15679874,0,4.161331626,0.495049505,4.211629828,0,0
15403,2013,154032013,2719,1600,0,2.489177489,0.108225108,0.15679874,0,4.161331626,0.495049505,4.289627302,0,0
15403,2012,154032012,2824,1600,0,2.597402597,0.108225108,0.15679874,0,4.161331626,0.495049505,4.293088151,0,0
15403,2010,154032010,3037,1600,0,2.489177489,0.108225108,0.15679874,0,4.161331626,0.495049505,4.346108033,0,0
15403,2008,154032008,3256,1600,0,1.731601732,0.108225108,0.15679874,0,4.161331626,0.495049505,4.4244526,0,0
15403,2007,154032007,3369,1600,0,2.056277056,0.108225108,0.15679874,0,4.161331626,0.495049505,4.432028673,0,0
15403,2009,154032009,3139,1600,0,2.705627706,0.108225108,0.15679874,0,4.161331626,0.495049505,4.502470138,0,0
15380,2011,153802011,2775,1600,0,7.02247191,0.280898876,0.433804444,0,0.073313783,0.434782609,5.860421607,0,0
15380,2008,153802008,2967,1600,0,6.460674157,0.280898876,0.433804444,0,0.073313783,0.434782609,5.925021416,0,0
15380,2007,153802007,3035,1600,0,6.741573034,0.280898876,0.433804444,0,0.073313783,0.434782609,5.990201511,0,0
15380,2018,153802018,2689,1600,0,8.426966292,0.280898876,0.433804444,0,0.073313783,0.434782609,6.02618901,0,0
15380,2017,153802017,2450,1600,0,6.741573034,0.280898876,0.433804444,0,0.073313783,0.434782609,6.046419777,0,0
15380,2016,153802016,2499,1600,0,6.741573034,0.280898876,0.433804444,0,0.073313783,0.434782609,6.060658831,0,0
15380,2009,153802009,2901,1600,0,7.02247191,0.280898876,0.433804444,0,0.073313783,0.434782609,6.064021292,0,0
52565,2007,525652007,12009,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.073589421,1,0
15380,2014,153802014,2603,1600,0,6.741573034,0.280898876,0.433804444,0,0.073313783,0.434782609,6.074650652,0,0
15380,2015,153802015,2550,1600,0,7.02247191,0.280898876,0.433804444,0,0.073313783,0.434782609,6.083854729,0,0
15380,2013,153802013,2658,1600,0,6.741573034,0.280898876,0.433804444,0,0.073313783,0.434782609,6.154930441,0,0
52565,2008,525652008,12175,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.164780631,0,0
15380,2020,153802020,2691,1600,0,8.707865169,0.280898876,0.433804444,0,0.073313783,0.434782609,6.191537487,0,0
15380,2012,153802012,2715,1600,0,7.02247191,0.280898876,0.433804444,0,0.073313783,0.434782609,6.194101293,0,0
15380,2019,153802019,2686,1600,0,7.584269663,0.280898876,0.433804444,0,0.073313783,0.434782609,6.202756863,0,0
52565,2014,525652014,13110,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.213278041,0,0
52565,2011,525652011,12644,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.213852715,0,0
52565,2010,525652010,12488,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.222620619,0,0
52565,2013,525652013,12955,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.225080366,0,0
52565,2015,525652015,13256,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.226354474,0,0
52565,2018,525652018,5572,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.284040213,0,0
54518,2007,545182007,54031,1600,0,9.178743961,0.060386473,1.17293528,0,8.498435871,0.64683053,6.304343739,0,0
54518,2011,545182011,55727,1600,0,10.02415459,0.060386473,0.083781091,0,8.498435871,0.64683053,6.326165131,0,0
52565,2020,525652020,5553,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.349437941,0,0
52565,2019,525652019,5562,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.350684159,0,0
54518,2013,545182013,56569,1600,0,9.118357488,0.060386473,0.083781091,0,8.498435871,0.64683053,6.379678389,0,0
52565,2009,525652009,12333,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.383755794,0,0
54518,2009,545182009,54882,1600,0,9.601449275,0.060386473,0.083781091,0,8.498435871,0.64683053,6.393053666,0,0
52565,2012,525652012,12796,1600,0,0.328947368,0.328947368,0.573413698,0,3.074626866,5.200945626,6.407392587,0,0
54518,2016,545182016,57803,1600,0,7.971014493,0.060386473,0.083781091,0,8.498435871,0.64683053,6.456009609,0,0
54518,2017,545182017,58200,1600,0,8.212560386,0.060386473,0.083781091,0,8.498435871,0.64683053,6.46479823,0,0
54518,2018,545182018,50025,1600,0,7.367149758,0.060386473,0.083781091,0,8.498435871,0.64683053,6.470622898,0,0
54518,2014,545182014,56983,1600,0,8.756038647,0.060386473,0.083781091,0,8.498435871,0.64683053,6.494004269,0,0
54518,2012,545182012,56153,1600,0,9.842995169,0.060386473,0.083781091,0,8.498435871,0.64683053,6.512229496,0,0
54518,2019,545182019,52240,1600,0,7.548309179,0.060386473,0.083781091,0,8.498435871,0.64683053,6.53833706,0,0
52354,2011,523542011,6721,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,6.562601867,0,0
54518,2015,545182015,57393,1600,0,8.031400966,0.060386473,0.083781091,0,8.498435871,0.64683053,6.576451278,0,0
54518,2020,545182020,53909,1600,0,8.393719807,0.060386473,0.083781091,0,8.498435871,0.64683053,6.599755969,0,0
5206,2010,52062010,3958,1600,0,2.743902439,0.203252033,0.139814103,0,2.280130293,0.51369863,6.633417438,0,0
5206,2007,52062007,4275,1600,0,2.743902439,0.203252033,0.139814103,0,2.280130293,0.51369863,6.65181151,0,0
5206,2011,52062011,3851,1600,0,2.845528455,0.203252033,0.139814103,0,2.280130293,0.51369863,6.699420489,0,0
5206,2008,52062008,4172,1600,0,2.947154472,0.203252033,0.139814103,0,2.280130293,0.51369863,6.755965636,0,0
52354,2008,523542008,7094,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,6.813672587,0,0
5206,2013,52062013,3659,1600,0,2.134146341,0.203252033,0.139814103,0,2.280130293,0.51369863,6.877626153,0,0
5206,2012,52062012,3756,1600,0,2.743902439,0.203252033,0.139814103,0,2.280130293,0.51369863,6.906556754,0,0
5206,2014,52062014,3567,1600,0,2.235772358,0.203252033,0.139814103,0,2.280130293,0.51369863,6.923032995,0,0
5206,2016,52062016,3375,1600,0,2.235772358,0.203252033,0.139814103,0,2.280130293,0.51369863,6.950917939,0,0
5206,2015,52062015,3463,1600,0,2.134146341,0.203252033,0.139814103,0,2.280130293,0.51369863,6.957023974,0,0
5206,2017,52062017,3284,1600,0,2.032520325,0.203252033,0.279628205,0,2.280130293,0.51369863,6.968769183,0,0
5206,2018,52062018,4797,1600,0,2.337398374,0.203252033,0.139814103,0,2.280130293,0.51369863,6.973932655,0,0
5206,2020,52062020,4758,1600,0,2.845528455,0.203252033,0.139814103,0,2.280130293,0.51369863,7.057100052,0,0
5206,2019,52062019,4760,1600,0,2.134146341,0.203252033,0.139814103,0,2.280130293,0.51369863,7.06340397,0,0
52354,2013,523542013,6483,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.083446026,0,0
52354,2014,523542014,6357,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.177794354,0,0
52354,2007,523542007,7216,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.178621927,0,0
52354,2015,523542015,6236,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.186663567,0,0
52354,2016,523542016,6131,1600,0,0.210084034,0.210084034,1.577227547,0,1.71877857,1.814058957,7.200374675,0,0
52354,2018,523542018,7657,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.215090754,0,0
52354,2017,523542017,6004,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.224683311,0,0
52354,2009,523542009,6970,1600,0,0.210084034,0.210084034,1.892673056,0,1.71877857,1.814058957,7.232513417,0,0
52354,2012,523542012,6598,1600,0,0.210084034,0.210084034,3.154455094,0,1.71877857,1.814058957,7.404678554,0,0
52354,2020,523542020,7446,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.781985082,0,0
52354,2019,523542019,7530,1600,0,0.210084034,0.210084034,0.315445509,0,1.71877857,1.814058957,7.872250664,0,0
25181,2007,251812007,11092,1600,0,10.84745763,0.169491525,0.117622712,0,0.560049782,0.025393601,8.478934217,0,0
25181,2010,251812010,10970,1600,0,11.3559322,0.169491525,0.117622712,0,0.560049782,0.025393601,8.54718447,0,0
25181,2014,251812014,10781,1600,0,13.22033898,0.169491525,0.117622712,0,0.560049782,0.025393601,8.710473183,0,0
25181,2016,251812016,10680,1600,0,12.37288136,0.169491525,0.117622712,0,0.560049782,0.025393601,8.743211502,0,0
25181,2013,251812013,10826,1600,0,13.30508475,0.169491525,0.117622712,0,0.560049782,0.025393601,8.763132407,0,0
25181,2017,251812017,10614,1600,0,12.28813559,0.169491525,0.117622712,0,0.560049782,0.025393601,8.793806984,0,0
25181,2018,251812018,10961,1600,0,12.71186441,0.169491525,0.117622712,0,0.560049782,0.025393601,8.798529769,0,0
25181,2015,251812015,10729,1600,0,13.38983051,0.169491525,0.117622712,0,0.560049782,0.025393601,8.81107833,0,0
25181,2011,251812011,10923,1600,0,13.38983051,0.169491525,0.117622712,0,0.560049782,0.025393601,8.869401276,0,0
25181,2008,251812008,11053,1600,0,11.18644068,0.169491525,0.117622712,0,0.560049782,0.025393601,8.897345354,0,0
52480,2008,524802008,4376,1600,0,1.524390244,0.304878049,0.504467364,0,3.793843951,3.218390805,9.082584434,0,0
25181,2009,251812009,11018,1600,0,11.69491525,0.169491525,0.117622712,0,0.560049782,0.025393601,9.13507097,1,0
25181,2020,251812020,11528,1600,0,12.11864407,0.169491525,0.117622712,0,0.560049782,0.025393601,9.142752669,0,0
25181,2019,251812019,11213,1600,0,12.20338983,0.169491525,0.117622712,0,0.560049782,0.025393601,9.153029147,0,0
68432,2010,684322010,18552,1600,0,0.833333333,0.555555556,0.445075257,0,2.053538687,0.332541568,9.415969295,0,0
68432,2011,684322011,18522,1600,0,0.833333333,0.555555556,0.445075257,0,2.053538687,0.332541568,9.463262561,0,0
52480,2014,524802014,4795,1600,0,0.609756098,0.304878049,0.504467364,0,3.793843951,3.218390805,9.531695412,2,0
68432,2012,684322012,18486,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,9.647382538,0,0
68432,2009,684322009,18581,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,9.662669057,0,0
68432,2013,684322013,18455,1600,0,0.833333333,0.555555556,0.445075257,0,2.053538687,0.332541568,9.685238242,0,0
68432,2007,684322007,18640,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,9.89603366,0,0
68432,2014,684322014,18426,1600,0,0.833333333,0.555555556,0.445075257,0,2.053538687,0.332541568,9.993211817,0,0
68432,2015,684322015,18382,1600,0,1.388888889,0.555555556,0.445075257,0,2.053538687,0.332541568,10.00695487,0,0
68432,2017,684322017,18308,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,10.12568252,0,0
68432,2018,684322018,20945,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,10.14908003,0,0
68432,2020,684322020,21672,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,10.32814324,0,0
68432,2019,684322019,21339,1600,0,1.111111111,0.555555556,0.445075257,0,2.053538687,0.332541568,10.34050663,0,0
5697,2010,56972010,26754,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.15131662,0,0
5697,2007,56972007,26497,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.2000858,0,0
5697,2013,56972013,26981,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.46896155,0,0
5697,2008,56972008,26581,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.5560236,0,0
5697,2012,56972012,26910,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.5576484,0,0
5697,2014,56972014,27060,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.6159257,0,0
5697,2015,56972015,27120,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.63646479,0,0
5697,2011,56972011,26834,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.65953914,1,0
5697,2016,56972016,27176,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.70342892,0,0
5697,2017,56972017,27233,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.71049912,0,0
5697,2018,56972018,35422,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.72203947,0,0
5697,2009,56972009,26675,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,12.76166601,0,0
5697,2019,56972019,36043,1600,0,0.614754098,0.614754098,0.323069322,0,0.596252129,0.396363793,13.59218139,0,0
5697,2020,56972020,36605,1600,0,0.409836066,0.614754098,0.323069322,0,0.596252129,0.396363793,13.70064985,0,0
5380,2011,53802011,58414,1600,0,23.4375,0.390625,0.666824559,0,0.565385823,0.128805417,15.09930552,1,0
5380,2013,53802013,60379,1600,0,23.828125,0.390625,0.666824559,0,0.565385823,0.128805417,15.12464516,0,0
5380,2012,53802012,59398,1600,0,23.4375,0.390625,0.666824559,0,0.565385823,0.128805417,15.13840419,0,0
5380,2014,53802014,61366,1600,0,23.828125,0.390625,0.666824559,0,0.565385823,0.128805417,15.17871676,0,0
5380,2007,53802007,54517,1600,0,23.4375,0.390625,0.666824559,0,0.565385823,0.128805417,15.2188669,0,0
5380,2016,53802016,63332,1600,0,23.828125,0.390625,0.666824559,0,0.565385823,0.128805417,15.36628175,0,0
5380,2018,53802018,71545,1600,0,25.78125,0.390625,0.666824559,0,0.565385823,0.128805417,15.38094215,0,0
5380,2020,53802020,75517,1600,0,25.78125,0.390625,0.666824559,0,0.565385823,0.128805417,15.66935298,0,0
5380,2019,53802019,73696,1600,0,26.171875,0.390625,0.666824559,0,0.565385823,0.128805417,15.67068733,0,0
5266,2007,52662007,183251,1600,0,21.23287671,0.342465753,0.532371711,0,0.123941334,0.054488894,15.89684084,0,0
5266,2013,52662013,212235,1600,0,22.60273973,0.342465753,0.532371711,0,0.123941334,0.054488894,15.91940374,0,0
5266,2012,52662012,207245,1600,0,25.34246575,0.342465753,0.532371711,0,0.123941334,0.054488894,15.92725452,0,0
5266,2014,52662014,217296,1600,0,24.65753425,0.342465753,0.532371711,0,0.123941334,0.054488894,15.93164564,0,0
5266,2015,52662015,222410,1600,0,23.97260274,0.342465753,0.532371711,0,0.123941334,0.054488894,16.01868886,0,0
5266,2010,52662010,197440,1600,0,20.54794521,0.342465753,0.532371711,0,0.123941334,0.054488894,16.0727081,1,0
5266,2016,52662016,227599,1600,0,25.34246575,0.342465753,0.532371711,0,0.123941334,0.054488894,16.12515326,0,0
5266,2009,52662009,192646,1600,0,20.54794521,0.342465753,0.532371711,0,0.123941334,0.054488894,16.13945531,0,0
5266,2017,52662017,232854,1600,0,25.34246575,0.342465753,0.532371711,0,0.123941334,0.054488894,16.14872558,0,0
5266,2018,52662018,228848,1600,0,27.39726027,0.342465753,0.532371711,0,0.123941334,0.054488894,16.18722831,0,0
5266,2011,52662011,202310,1600,0,23.97260274,0.342465753,0.532371711,0,0.123941334,0.054488894,16.19393457,0,0
5266,2019,52662019,236114,1600,0,26.71232877,0.342465753,0.532371711,0,0.123941334,0.054488894,16.33152017,0,0
5266,2020,52662020,242197,1600,0,26.02739726,0.342465753,0.532371711,0,0.123941334,0.054488894,16.35565787,0,0
5631,2012,56312012,49729,1600,0,13.79310345,1.724137931,1.624250001,0,0.368655693,0.028585313,17.17362932,0,0
5631,2007,56312007,46054,1600,0,14.65517241,1.724137931,1.624250001,0,0.368655693,0.028585313,17.23603348,0,0
5631,2010,56312010,48264,1600,0,12.06896552,1.724137931,1.624250001,0,0.368655693,0.028585313,17.29136214,0,0
5631,2013,56312013,50445,1600,0,12.93103448,1.724137931,1.624250001,0,0.368655693,0.028585313,17.30418275,0,0
5631,2011,56312011,48997,1600,0,12.06896552,1.724137931,1.624250001,0,0.368655693,0.028585313,17.42811342,0,0
5631,2014,56312014,51159,1600,0,12.06896552,1.724137931,1.624250001,0,0.368655693,0.028585313,17.44628954,0,0
5631,2017,56312017,53240,1600,0,12.93103448,1.724137931,1.624250001,0,0.368655693,0.028585313,17.67216587,0,0
5631,2018,56312018,82375,1600,0,14.65517241,1.724137931,1.624250001,0,0.368655693,0.028585313,17.67437179,0,0
5631,2016,56312016,52559,1600,0,10.34482759,1.724137931,1.624250001,0,0.368655693,0.028585313,17.6758271,0,0
5360,2007,53602007,242403,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.82156852,0,0
5360,2011,53602011,255369,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.86862735,0,0
5360,2012,53602012,258540,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.86862735,0,0
5360,2013,53602013,261681,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.95686265,0,0
5360,2014,53602014,264793,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.95686265,1,0
5360,2015,53602015,267872,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.95686265,0,0
5360,2016,53602016,270920,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.95686265,0,0
5360,2017,53602017,273944,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,19.95686265,0,0
5360,2019,53602019,283794,1600,0,0.657894737,2.631578947,1.143818919,0,0.799639599,0.177067239,20.23333319,0,0
15816,2007,158162007,5188,1600,0,18.34319527,0.147928994,0.422630345,0,4.423555433,0,4.361887599,0,0
15816,2010,158162010,5116,1600,0,18.04733728,0.147928994,0.211315173,0,4.423555433,0,4.370691257,0,0
15816,2011,158162011,5089,1600,0,17.6035503,0.147928994,0.211315173,0,4.423555433,0,4.377804036,0,0
15816,2008,158162008,5166,1600,0,18.19526627,0.147928994,0.211315173,0,4.423555433,0,4.385805013,0,0
15816,2015,158162015,4966,1600,0,17.01183432,0.147928994,0.211315173,0,4.423555433,0,4.464063899,0,0
15816,2014,158162014,4999,1600,0,17.30769231,0.147928994,0.422630345,0,4.423555433,0,4.474890927,0,0
15816,2018,158162018,4335,1600,0,19.23076923,0.147928994,0.211315173,0,4.423555433,0,4.485414674,0,0
15816,2017,158162017,4895,1600,0,17.89940828,0.147928994,0.211315173,0,4.423555433,0,4.488376044,0,0
15816,2016,158162016,4931,1600,0,16.86390533,0.147928994,0.211315173,0,4.423555433,0,4.49325924,0,0
15816,2009,158162009,5142,1600,0,18.19526627,0.147928994,0.211315173,0,4.423555433,0,4.546571421,0,0
15816,2013,158162013,5030,1600,0,17.30769231,0.147928994,0.211315173,0,4.423555433,0,4.557488099,0,0
15816,2012,158162012,5061,1600,0,17.30769231,0.147928994,0.211315173,0,4.423555433,0,4.572571878,0,0
15816,2019,158162019,4330,1600,0,18.34319527,0.147928994,0.211315173,0,4.423555433,0,4.58071295,0,0
15816,2020,158162020,4335,1600,0,18.04733728,0.147928994,0.211315173,0,4.423555433,0,4.587908056,0,0
15368,2020,153682020,3889,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.674917931,0,0
15368,2019,153682019,3900,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.681968482,0,0
15368,2018,153682018,3929,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.689174829,0,0
15368,2017,153682017,3890,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.698744245,0,0
17446,2007,174462007,3477,1600,0,26.61132813,0.048828125,0.066253779,0,0.498220641,0,4.704694749,0,0
17446,2010,174462010,3443,1600,0,26.61132813,0.048828125,0.066253779,0,0.498220641,0,4.706868019,0,0
17446,2008,174462008,3472,1600,0,26.46484375,0.048828125,0.066253779,0,0.498220641,0,4.707233673,0,0
15368,2016,153682016,3956,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.717249088,0,0
17446,2009,174462009,3451,1600,0,26.7578125,0.048828125,0.066253779,0,0.498220641,0,4.726726493,0,0
17446,2011,174462011,3439,1600,0,26.3671875,0.048828125,0.066253779,0,0.498220641,0,4.736554986,0,0
17446,2015,174462015,3406,1600,0,26.80664063,0.048828125,0.066253779,0,0.498220641,0,4.745834202,0,0
15368,2014,153682014,4091,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.757330777,0,0
15368,2015,153682015,4010,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.762863146,0,0
17446,2019,174462019,2565,1600,0,27.97851563,0.048828125,0.066253779,0,0.498220641,0,4.771685624,0,0
15368,2010,153682010,4369,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.775932889,0,0
17446,2013,174462013,3424,1600,0,25.43945313,0.048828125,0.066253779,0,0.498220641,0,4.776066013,0,0
17446,2014,174462014,3410,1600,0,26.80664063,0.048828125,0.066253779,0,0.498220641,0,4.776738449,0,0
15368,2011,153682011,4293,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.780047631,0,0
17446,2020,174462020,2544,1600,0,28.95507813,0.048828125,0.066253779,0,0.498220641,0,4.781664438,0,0
15368,2013,153682013,4162,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.782971573,0,0
17446,2012,174462012,3429,1600,0,25.87890625,0.048828125,0.066253779,0,0.498220641,0,4.791359487,0,0
17446,2016,174462016,3396,1600,0,26.22070313,0.048828125,0.066253779,0,0.498220641,0,4.792438224,0,0
17446,2018,174462018,2607,1600,0,27.05078125,0.048828125,0.066253779,0,0.498220641,0,4.796757923,0,0
17446,2017,174462017,3393,1600,0,26.70898438,0.048828125,0.066253779,0,0.498220641,0,4.798080128,0,0
15368,2008,153682008,4504,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.798164243,0,0
15368,2007,153682007,4572,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.811517102,0,0
15368,2012,153682012,4223,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.82046258,0,0
15368,2009,153682009,4440,1600,0,0.132978723,0.132978723,0.190221109,0,13.40125392,4.251012146,4.865043993,0,0
15720,2018,157202018,2221,1600,0,0.438596491,0.76754386,0.155134853,0,7.298136646,0,4.902142468,0,0
15720,2011,157202011,2513,1600,0,0.328947368,0.76754386,0.155134853,0,7.298136646,0,4.903756363,0,0
15720,2010,157202010,2557,1600,0,0.328947368,0.76754386,0.155134853,0,7.298136646,0,4.923279477,0,0
15720,2017,157202017,2252,1600,0,0.438596491,0.76754386,0.155134853,0,7.298136646,0,4.924684916,0,0
15720,2019,157202019,2177,1600,0,0.328947368,0.76754386,0.155134853,0,7.298136646,0,4.932295513,0,0
15720,2020,157202020,2153,1600,0,0.438596491,0.76754386,0.155134853,0,7.298136646,0,4.934897612,0,0
15720,2016,157202016,2306,1600,0,0.109649123,0.76754386,0.155134853,0,7.298136646,0,4.940555003,0,0
15720,2015,157202015,2339,1600,0,0.109649123,0.76754386,0.155134853,0,7.298136646,0,4.956103648,0,0
15720,2013,157202013,2418,1600,0,0.109649123,0.76754386,0.155134853,0,7.298136646,0,4.97644302,0,0
15720,2008,157202008,2642,1600,0,0.328947368,0.76754386,0.155134853,0,7.298136646,0,4.977815793,0,0
15720,2014,157202014,2390,1600,0,0.109649123,0.76754386,0.155134853,0,7.298136646,0,4.979172666,0,0
15720,2012,157202012,2463,1600,0,0.219298246,0.76754386,0.155134853,0,7.298136646,0,4.982459509,0,0
15720,2007,157202007,2689,1600,0,0.328947368,0.76754386,0.155134853,0,7.298136646,0,4.993806334,0,0
15720,2009,157202009,2593,1600,0,0.328947368,0.76754386,0.155134853,0,7.298136646,0,5.003151774,0,0
25807,2020,258072020,3285,1600,0,6.104651163,0.290697674,0.450597222,0,1.58244002,0.840336134,6.947287801,0,0
25807,2019,258072019,3207,1600,0,6.395348837,0.290697674,0.450597222,0,1.58244002,0.840336134,6.994479133,0,0
25807,2010,258072010,2992,1600,0,4.069767442,0.290697674,0.450597222,0,1.58244002,0.840336134,7.105203917,0,0
25807,2011,258072011,2972,1600,0,4.069767442,0.290697674,0.450597222,0,1.58244002,0.840336134,7.12302852,0,0
25807,2008,258072008,2995,1600,0,4.360465116,0.290697674,0.450597222,0,1.58244002,0.840336134,7.213335706,0,0
25807,2018,258072018,3158,1600,0,6.395348837,0.290697674,0.450597222,0,1.58244002,0.840336134,7.223170401,0,0
25807,2014,258072014,2945,1600,0,4.651162791,0.290697674,0.450597222,0,1.58244002,0.840336134,7.248966917,0,0
25807,2017,258072017,2943,1600,0,5.523255814,0.290697674,0.450597222,0,1.58244002,0.840336134,7.252611572,0,0
25807,2007,258072007,3006,1600,0,4.360465116,0.290697674,0.450597222,0,1.58244002,0.840336134,7.256044546,0,0
25807,2016,258072016,2946,1600,0,4.941860465,0.290697674,0.450597222,0,1.58244002,0.840336134,7.267250677,0,0
25807,2015,258072015,2950,1600,0,4.941860465,0.290697674,0.450597222,0,1.58244002,0.840336134,7.282220964,0,0
25807,2013,258072013,2957,1600,0,4.941860465,0.290697674,0.450597222,0,1.58244002,0.840336134,7.374009213,0,0
68572,2010,685722010,13451,1600,0,0.289855072,0.144927536,0.097041392,0,1.514745308,0.540973753,7.415984058,0,0
25807,2009,258072009,2985,1600,0,5.23255814,0.290697674,0.450597222,0,1.58244002,0.840336134,7.458041312,0,0
25807,2012,258072012,2966,1600,0,4.651162791,0.290697674,0.450597222,0,1.58244002,0.840336134,7.458050873,0,0
68572,2007,685722007,14062,1600,0,0.144927536,0.144927536,0.097041392,0,1.514745308,0.540973753,7.480084353,0,0
68572,2008,685722008,13856,1600,0,0.144927536,0.144927536,0.097041392,0,1.514745308,0.540973753,7.494635256,0,0
68572,2011,685722011,13255,1600,0,0.289855072,0.144927536,0.097041392,0,1.514745308,0.540973753,7.585728228,0,0
68572,2009,685722009,13658,1600,0,0.217391304,0.144927536,0.097041392,0,1.514745308,0.540973753,7.637648347,0,0
68572,2012,685722012,13054,1600,0,0.289855072,0.144927536,0.097041392,0,1.514745308,0.540973753,7.841369118,0,0
68572,2018,685722018,14654,1600,0,0.362318841,0.144927536,0.097041392,0,1.514745308,0.540973753,8.27741679,0,0
68572,2017,685722017,12086,1600,0,0.362318841,0.144927536,0.097041392,0,1.514745308,0.540973753,8.294549486,0,0
